sku,base_code,product_name,department,class_name,shopping_category,gender,gender_tags,color_tags,size_tags,store_count,total_stock,mrp,sale_price,usage_tags,workout_tags,discomfort_tags,priority_tag,social_tags,offer_tags,manual_recovery_override,image_link,recommend_reason,shopping_apparel,shopping_footwear,shopping_accessories,supports_female,supports_male,workout_cardio,workout_strength,workout_flexibility,workout_sports,workout_others,issue_foot_leg_discomfort,issue_back_shoulder_pain,issue_other_recovery,issue_no_issues,priority_style_first,priority_function_first,priority_both_equally,social_alone,social_with_friend_partner,social_group_classes
CS706048M,,Men Jacket Black,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706048S,,Men Jacket Black,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706049L,,Men Jacket Dark Grey,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706049M,,Men Jacket Dark Grey,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706049S,,Men Jacket Dark Grey,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706049XL,,Men Jacket Dark Grey,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706050L,,Men Jacket Green,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706050M,,Men Jacket Green,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706050S,,Men Jacket Green,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706050XL,,Men Jacket Green,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706050XXL,,Men Jacket Green,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706051L,,Men Black Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706051S,,Men Black Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706051XXL,,Men Black Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706052M,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706052XL,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706053L,,Men Beige Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706053M,,Men Beige Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706053S,,Men Beige Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706053XL,,Men Beige Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706054L,,Mens Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706054M,,Mens Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706055L,,Men Off White Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706055M,,Men Off White Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706055S,,Men Off White Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706055XL,,Men Off White Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706055XXL,,Men Off White Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706056L,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706056M,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706056S,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706056XL,,Men Blue Jacket,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706057L,,Men Jacket Black,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706057M,,Men Jacket Black,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706057S,,Men Jacket Black,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706058L,,Men Jacket Teal,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706058M,,Men Jacket Teal,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706058S,,Men Jacket Teal,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706058XL,,Men Jacket Teal,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706058XXL,,Men Jacket Teal,Apparel,Jacket,apparel,Men,male,,,0,0,0,0,hiit|running|training|walk,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706059L,,Women Jacket Blue,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706059M,,Women Jacket Blue,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706059S,,Women Jacket Blue,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706059XXL,,Women Jacket Blue,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706060L,,Women Jacket Pink,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706060M,,Women Jacket Pink,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706060S,,Women Jacket Pink,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706060XL,,Women Jacket Pink,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706060XXL,,Women Jacket Pink,Apparel,Jacket,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|jog|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/jog/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
